,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,latitude_dd,longitude_dd,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,hcollect_method_id,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,hwm_label,files,height_above_gnd,hwm_notes,uncertainty,hwm_uncertainty,peak_summary_id,elev_m
657,34.61005,-79.02971,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail,Handheld GPS,NAD83,Jonathan Graham,Jonathan Graham,NCROB18715,Located at entrance of Parkview Terrace Apartments,,,NC,Robeson County,,No,34.61005,-79.02971,17320,Gum Branch Canal,18715,135,5,2,,34.61005,-79.02971,2016-10-22T04:00:00,117.3,2,6,N/A,1962,5,1,Riverine,2016-10-19T04:00:00,0.0,2,1588,1588,no_label,[],2.45,,0.01,,,35.75304
658,34.96541,-78.91897,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Bryce McClenney,,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,NCCUM18716,"Inside courtyard of 4114 Cameron Rd, Hope mills NC 28348 (Hope Mills Alzheimer Related Care). HWM marked with Sharpie on Patio.",,,NC,Cumberland County,,No,34.96541,-78.91897,17321,Little Rockfish Creek,18716,135,5,1,"Inside courtyard of 4114 Cameron Rd, Hope mills NC 28348 (Hope Mills Alzheimer Related Care). HWM marked with Sharpie on Patio.",34.96541,-78.91897,2016-10-21T04:00:00,101.0,2,6,N/A,1743,,3,Riverine,2016-10-19T04:00:00,0.0,2,1750,1750,no_label,[],4.75,,0.04,0.05,,30.7848
659,34.61424,-79.01878,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail,Handheld GPS,NAD83,Jonathan Graham,Jonathan Graham,NCROB18718,Located at business at 1002 NC41 corner of Page Street.,,,NC,Robeson County,,No,34.61424,-79.01878,17322,Cotton Mill Branch,18718,135,5,2,,34.61424,-79.01878,2016-10-22T04:00:00,117.5,2,6,N/A,1963,5,1,Riverine,2016-10-19T04:00:00,0.0,2,1588,1588,no_label,[],2.47,,0.01,,,35.814
660,33.691905,-79.043072,Matthew October 2016,Stain line,Good: +/- 0.10 ft,,,,Other (Note in Description box),Phone/Car GPS,WGS84 (from Digital Map),James Short,Nathan Matthews,SCHOR18717,Power pole (20Y 5 3D) across from Peachtree Dr. residence.,,South Atlantic,SC,Horry County,,No,33.691905,-79.043072,17323,AIW / Waccamaw River,18717,135,6,2,Fluorescent tape on 6th fence post right of power pole (7th fence post from corner of fence) Left bank refers to Waccamaw River.,33.691905,-79.043072,2016-10-26T05:00:00,8.8,,,Left,,9,3,Riverine,2016-10-19T05:00:00,0.0,4,1739,1735,no_label,[],2.79,td to water surface 0.28 ft at 1300 EST,0.0413,0.1,,2.68224
661,34.96306,-78.9258,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,NCCUM18719,"Powerline 13F030 Approx. 100ft down dirt road from PWC lift station #7. HWM marked with nail, USGS disk and pink flagging.",,,NC,Cumberland County,,No,34.96306,-78.9258,17324,Rockfish Creek,18719,135,5,2,"Powerline 13F030 Approx. 100ft down dirt road from PWC lift station #7. HWM marked with nail, USGS disk and pink flagging.",34.96306,-78.9258,2016-10-21T04:00:00,96.3,2,6,N/A,1746,6,3,Riverine,2016-10-19T04:00:00,0.0,2,1750,1750,no_label,[],6.22,,0.04,0.1,,29.352240000000002
662,34.61774,-79.0208,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail,Handheld GPS,NAD83,Jonathan Graham,Jonathan Graham,NCROB18720,Power pole in front of 546 Spruce Drive.,,,NC,Robeson County,,No,34.61774,-79.0208,17325,Cotton Mill Branch,18720,135,5,2,,34.61774,-79.0208,2016-10-22T04:00:00,118.0,2,6,N/A,1964,5,1,Riverine,2016-10-19T04:00:00,1.0,2,1588,1588,no_label,[],2.74,,0.01,,,35.9664
663,34.96078,-78.94303,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,NCCUM18721,Sewer vent pipe marked with sharpie and pink flagging approx. 30 ft off hwy 59 LEW,,,NC,Cumberland County,,No,34.96078,-78.94303,17326,Rockfish Creek,18721,135,5,3,,34.96078,-78.94303,2016-10-21T04:00:00,89.7,2,6,Left,1753,4,3,Riverine,2016-10-19T04:00:00,0.0,2,1750,1750,no_label,[],3.11,,0.04,0.2,,27.340560000000004
664,34.58765,-79.02132,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,NAD83,Timothy Pojunas,Jonathan Graham,NCROB18722,"City of Lumberton Lift station #52,1933 Lovette Rd",,,NC,Robeson County,,No,34.58765,-79.02132,17327,Lumber River,18722,135,5,2,"on telephone pole, left of gate entrance to lift station #52, 1933 Lovette RD",34.58765,-79.02132,2016-10-22T04:00:00,115.2,2,6,N/A,1965,6,3,Riverine,2016-10-19T04:00:00,0.0,2,1723,1588,no_label,[],1.4,,0.01,0.1,,35.11296
665,33.692125,-79.00208,Matthew October 2016,Debris,Poor: +/- 0.40 ft,,,,Stake,Phone/Car GPS,NAD83,Nathan Matthews,Nathan Matthews,SCHOR18723,Small neighborhood on El Duce Pl,,South Atlantic,SC,Horry County,,No,33.692125,-79.00208,17328,AIW,18723,135,2,4,Stake with survey flagging in debris line in grassy area between trees.  Apprx 30 ft from road.,33.692125,-79.00208,2016-10-27T05:00:00,8.2,,,N/A,,7,3,Riverine,2016-10-19T05:00:00,0.0,2,1735,1735,no_label,[],0.0,,0.0503,,,2.49936
666,34.9687,-78.94009,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,NCCUM18724,"Back of house at 5006 Legion Rd, Hope mills, NC 28348. HWM marked with sharpie on the back of house",,,NC,Cumberland County,,No,34.9687,-78.94009,17329,Little Rockfish Creek,18724,135,5,2,"Back of house at 5006 Legion Rd, Hope mills, NC 28348. HWM marked with sharpie on the back of house",34.9687,-78.94009,2016-10-21T04:00:00,108.5,2,6,N/A,1754,4,3,Riverine,2016-10-19T04:00:00,0.0,2,1750,1750,no_label,[],3.45,,0.04,0.1,,33.0708
667,34.62944,-79.04131,Matthew October 2016,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Handheld GPS,NAD83,Jonathan Graham,Jonathan Graham,NCROB18725,Located at Titan FCI Lake House at 92 Laclaire Rd.,,,NC,Robeson County,,No,34.62944,-79.04131,17330,Lumberton River,18725,135,6,2,Sharpie mark next to front window facing Laclaire Road.,34.62944,-79.04131,2016-10-21T04:00:00,125.3,2,6,N/A,1966,4,1,Riverine,2016-10-19T04:00:00,0.0,2,1588,1588,no_label,[],6.89,,0.03,,,38.19144
668,34.97256,-78.94406,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,NCCUM18726,"Marked with stake, pink flagging and sharpie. Located on Cliford Forge sign at lakeview rd and lakeshore dr.",,,NC,Cumberland County,,No,34.97256,-78.94406,17331,Little Rockfish Creek,18726,135,5,2,"Marked with stake, pink flagging and sharpie. Located on Cliford Forge sign at lakeview rd and lakeshore dr.",34.97256,-78.94406,2016-10-21T04:00:00,111.3,2,6,Left,1755,4,3,Riverine,2016-10-19T04:00:00,0.0,2,1750,1750,no_label,[],0.64,,0.04,0.1,,33.92424
669,34.62807,-79.05903,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Handheld GPS,NAD83,Jonathan Graham,Jonathan Graham,NCROB18727,Located at the Planetarium and Science Center. Sharpie mark on side of building closest to one room school house.,,,NC,Robeson County,,No,34.62807,-79.05903,17332,Lumber River,18727,135,5,2,Located at the Planetarium and Science Center. Sharpie mark on side of building closest to one room school house.,34.62807,-79.05903,2016-10-20T04:00:00,125.5,2,6,N/A,1967,4,1,Riverine,2016-10-19T04:00:00,0.0,2,1588,1588,no_label,[],3.54,,0.03,,,38.2524
670,34.97092,-78.94397,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,NCCUM18729,"Powerline F2235AE marked with pink fagging, nail and USGS disk approx. 10 ft from Stone st and E. Patterson st.",,,NC,Cumberland County,,No,34.97092,-78.94397,17333,Little Rockfish creek,18729,135,5,2,"Powerline F2235AE marked with pink fagging, nail and USGS disk approx. 10 ft from Stone st and E. Patterson st.",34.97092,-78.94397,2016-10-21T04:00:00,109.8,2,6,N/A,1756,6,3,Riverine,2016-10-19T04:00:00,0.0,2,1750,1750,no_label,[],2.91,,0.04,0.1,,33.467040000000004
671,34.60985,-79.01725,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail,Phone/Car GPS,NAD83,Timothy Pojunas,Jonathan Graham,NCROB18728,Across George St. from 321 Park St.,,,NC,Robeson County,,No,34.60985,-79.01725,17334,Lumber River,18728,135,5,2,,34.60985,-79.01725,2016-10-22T04:00:00,120.4,2,6,N/A,1968,5,3,Riverine,2016-10-19T04:00:00,0.0,2,1723,1588,no_label,[],4.5,,0.01,0.1,,36.69792
672,33.725784,-79.033107,Matthew October 2016,Mud,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),James Short,Nathan Matthews,SCHOR18730,Power Pole at 8431 Hwy 814,,,SC,Horry County,,No,33.725784,-79.033107,17335,Waccamaw River,18730,135,1,3,White Survey Marker in power pole face opposite road next to junction box.  Across road from mail boxes.,33.725784,-79.033107,2016-10-27T05:00:00,9.4,,,Left,,6,3,Riverine,2016-10-19T05:00:00,0.0,4,1739,1735,no_label,[],0.58,TD to water 0.26 ft at 1510 EST.  confirmed HWM with tape down from mud line on junction box.  Increased uncertainty due to splash from cars driving past in road.,0.0503,0.15,,2.86512
673,34.97079,-78.92901,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,NCCUM18731,"Pine tree marked with nail, USGS disk and pink flagging. Approx. 300ft behind retention pond.",,,NC,Cumberland County,,No,34.97079,-78.92901,17336,Little Rockfish Creek,18731,135,5,3,"Pine tree marked with nail, USGS disk and pink flagging. Approx. 300ft behind retention pond.",34.97079,-78.92901,2016-10-21T04:00:00,105.1,2,6,N/A,1757,6,3,Riverine,2016-10-19T04:00:00,0.0,2,1750,1750,no_label,[],4.04,,0.04,0.2,,32.03448
674,34.95984,-78.92903,Matthew October 2016,Stain line,VP: > 0.40 ft,NAVD88,RT-GNSS,Bryce McClenney,Stake,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,NCCUM18733,Stake marked with pink flagging approx. 100 ft behind 370 Porter Ln,,,NC,Cumberland County,,No,34.95984,-78.92903,17337,Rockfish Creek,18733,135,6,5,Stake marked with pink flagging approx. 100 ft behind 370 Porter Ln,34.95984,-78.92903,2016-10-21T04:00:00,101.4,2,6,N/A,1758,7,3,Riverine,2016-10-19T04:00:00,0.0,2,1750,1750,no_label,[],0.0,,0.04,,,30.906720000000004
675,34.599865,-79.021514,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,NAD83,Timothy Pojunas,Jonathan Graham,NCROB18732,"playground at community center, 298 Brooke Lane",,,NC,Robeson County,,No,34.599865,-79.021514,17338,Lumber River,18732,135,5,2,"on play ground equipment, yellow tube, marked with sharpie: USGS HWM 10-19-16",34.599865,-79.021514,2016-10-22T04:00:00,116.7,2,6,N/A,1969,4,3,Riverine,2016-10-19T04:00:00,0.0,2,1723,1588,no_label,[],1.6,,0.01,,,35.57016
676,34.61134,-79.0031,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail,Handheld GPS,NAD83,Jonathan Graham,Jonathan Graham,NCROB18734,Located on entrance post with steel cable at ball field off Noir Street.,,,NC,Robeson County,,No,34.61134,-79.0031,17339,Lumber River,18734,135,5,2,Located on entrance post with steel cable at ball field off Noir Street.,34.61134,-79.0031,2016-10-20T04:00:00,115.8,2,6,N/A,1970,5,1,Riverine,2016-10-19T04:00:00,0.0,2,1588,1588,no_label,[],3.23,,0.03,,,35.29584
677,34.6083,-78.99792,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail,Handheld GPS,NAD83,Jonathan Graham,Jonathan Graham,NCROB18736,Located at second locked unmanned gate to GA Pacific Cellulose Plant.,,,NC,Robeson County,,No,34.6083,-78.99792,17340,Lumber River,18736,135,5,2,Located at second locked unmanned gate to GA Pacific Cellulose Plant.,34.6083,-78.99792,2016-10-20T04:00:00,114.9,2,6,N/A,1972,5,1,Riverine,2016-10-19T04:00:00,0.0,2,1588,1588,no_label,[],2.67,,0.03,,,35.02152
678,34.60331,-79.03472,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,NAD83,Timothy Pojunas,Jonathan Graham,NCROB18735,"small utility box, north side of Denver Rd and Caple St",,,NC,Robeson County,,No,34.60331,-79.03472,17341,Lumber,18735,135,5,2,,34.60331,-79.03472,2016-10-22T04:00:00,117.2,2,6,N/A,1971,4,3,Riverine,2016-10-19T04:00:00,0.0,2,1723,1588,no_label,[],1.0,,0.01,,,35.72256
679,34.63123,-78.60528,Matthew October 2016,Mud,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Bryce McClenney,Stake,Phone/Car GPS,WGS84 (from Digital Map),Laura LaPolice,Laura LaPolice,NCBLA18737,Tory Hole Park at boating access area,,,NC,Bladen County,,No,34.63123,-78.60528,17342,CAPE FEAR,18737,135,1,4,MUD LINE AT BOTTOM OF HILL OF BOAT ACCESS TO CAPE FEAR RIVER ON THE LEFT SIDE OF DRIVE,34.63123,-78.60528,2016-10-19T04:00:00,47.1,2,6,N/A,2046,7,3,Riverine,2016-10-19T04:00:00,0.0,4,1598,1598,no_label,[],0.0,,0.08,0.4,,14.35608
680,34.61769,-79.01042,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail,Handheld GPS,NAD83,Jonathan Graham,Jonathan Graham,NCROB18738,Located behind business at intersection of 1st and Water Street.,,,NC,Robeson County,,No,34.61769,-79.01042,17343,Lumber River,18738,135,5,2,Located behind business at intersection of 1st and Water Street.,34.61769,-79.01042,2016-10-20T04:00:00,118.6,2,6,N/A,1973,5,1,Riverine,2016-10-19T04:00:00,0.0,2,1588,1588,no_label,[],1.2,,0.03,,,36.14928
681,35.22579,-78.65221,Matthew October 2016,Stain line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,NAD83,James Chapman,James Chapman,NCCUM18740,"Fair mudline on power pole 2vt87 on USS of Dunn rd, at Rhode Pond dam. Marked with nail/HWM disc and pink flagging.",,,NC,Cumberland County,,No,35.22579,-78.65221,17344,Rhode Pond,18740,135,6,3,"Fair mudline on power pole 2vt87 on USS of Dunn rd, at Rhode Pond dam. Marked with nail/HWM disc and pink flagging.",35.22579,-78.65221,2016-10-22T04:00:00,129.6,2,2,Left,1759,6,3,Riverine,2016-10-20T04:00:00,0.0,2,1722,1722,no_label,[],3.79,Included as part of GNSS/level survey with NCCUM18744,0.08,0.2,,39.50208
682,35.2256,-78.65225,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,NCCUM18741,"HWM marked with nail, metal USGS disk and sharpie. LEW, downstream on bridge. Dunn Road",,,NC,Cumberland County,,No,35.2256,-78.65225,17345,Rhodes pond,18741,135,5,3,"HWM marked with nail, metal USGS disk and sharpie. LEW, downstream on bridge. Dunn Road",35.2256,-78.65225,2016-10-22T04:00:00,132.3,2,2,N/A,1762,6,3,Riverine,2016-10-20T04:00:00,0.0,2,1750,1750,no_label,[],1.8,Included as part of GNSS/level survey with NCCUM18744,0.08,0.2,,40.32504000000001
683,35.22572,-78.65223,Matthew October 2016,Stain line,Fair: +/- 0.20 ft,NAVD88,Level Gun,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,NAD83,James Chapman,James Chapman,NCCUM18742,Fair mudline on USS bridge abutment at Dunn Rd. bridge blw Rhode Pond. Marked with concrete lag and metal USGS survey disc.,,,NC,Cumberland County,,No,35.22572,-78.65223,17346,Rhode Pond,18742,135,6,3,Fair mudline on USS bridge abutment at Dunn Rd. bridge blw Rhode Pond. Marked with concrete lag and metal USGS survey disc.,35.22572,-78.65223,2016-10-22T04:00:00,132.4,2,2,Left,1763,6,3,Riverine,2016-10-20T04:00:00,0.0,2,1722,1722,no_label,[],1.87,Included as part of GNSS/level survey with NCCUM18744,0.08,0.2,,40.355520000000006
684,34.59202,-79.04509,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Stake,Phone/Car GPS,NAD83,Jonathan Musser,Jonathan Graham,NCROB18743,"County Fairgrounds 3750 Martin Luther King Dr - Livestock building near gate 6, stake in ground",,,NC,Robeson County,,No,34.59202,-79.04509,17347,Lumber River,18743,135,5,2,East side of orange livestock building near gate 6,34.59202,-79.04509,2016-10-20T04:00:00,118.6,2,6,N/A,1974,7,3,Riverine,2016-10-20T04:00:00,0.0,2,1720,1588,no_label,[],0.85,,0.03,,,36.14928
685,35.22552,-78.65218,Matthew October 2016,Debris,VP: > 0.40 ft,NAVD88,Level Gun,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,NCCUM18744,"Tree marked with nail, HWM disc and pink flagging approx. 30 ft from Dunn rd at start of tree line. LEW.",,,NC,Cumberland County,,No,35.22552,-78.65218,17348,Rhodes pond,18744,135,2,5,"Tree marked with nail, HWM disc and pink flagging approx. 30 ft from Dunn rd at start of tree line. LEW.",35.22552,-78.65218,2016-10-22T04:00:00,129.9,2,2,N/A,1765,6,3,Riverine,2016-10-20T04:00:00,0.0,2,1750,1750,no_label,[],4.15,,0.08,,,39.593520000000005
686,35.22813,-78.64777,Matthew October 2016,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Bryce McClenney,Stake,Phone/Car GPS,NAD83,Chris Brown,Chris Brown,NCCUM18745,Debris line marked with stake and pink flagging. Right side of boat ramp near no littering sign.,,,NC,Cumberland County,,No,35.22813,-78.64777,17349,Rhodes Pond,18745,135,2,4,Debris line marked with stake and pink flagging. Right side of boat ramp near no littering sign.,35.22813,-78.64777,2016-10-22T04:00:00,134.1,2,6,N/A,1787,7,3,Riverine,2016-10-20T04:00:00,0.0,2,1750,1750,no_label,[],0.0,,0.08,0.4,,40.87368
687,35.341981,-78.041385,Matthew October 2016,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Marcie Cruz,Laura LaPolice,NCWAY18746,Residence on Croom Dr,,,NC,Wayne County,,No,35.341981,-78.041385,17350,NEUSERIVER TRIB,18746,135,2,1,DEBRIS LINE ON LEFT POST OF FRONT PORCH. DRIVEWAY FACING SIGN. ORANGE FLAGGING.,35.341981,-78.041385,2016-10-22T04:00:00,75.5,2,6,Right,1977,6,3,Riverine,2016-10-20T04:00:00,0.0,4,1711,1598,no_label,[],2.71,,0.11,0.03,,23.0124
688,35.349719,-78.049464,Matthew October 2016,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Marcie Cruz,Laura LaPolice,NCWAY18747,HWM ON LARGE OAK TREE IN HUNTING/ DISC GOLF PROPERTY.,,,NC,Wayne County,,No,35.349719,-78.049464,17351,NEUSE RIVER,18747,135,1,2,ONCE PASSING THROUGH GATES. LOOK FOR OPEN FIELD ON THE LEFT. OAK IS FLAGGED AND JUST PAST A WATER TANK STRUCTURE.,35.349719,-78.049464,2016-10-22T04:00:00,74.4,2,6,N/A,1978,6,3,Riverine,2016-10-20T04:00:00,0.0,4,1711,1598,no_label,[],6.55,,0.11,0.1,,22.677120000000002
689,35.378963,-78.010596,Matthew October 2016,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Marcie Cruz,Laura LaPolice,NCWAY18748,H.V. Brown Park,,,NC,Wayne County,,No,35.378963,-78.010596,17353,NEUSE,18748,135,2,2,"VERTICAL BEAM IN PAVILION. MARKED WITH NAIL, MARKER AND FLAGGING. NEAR PLAYGROUND.",35.378963,-78.010596,2016-10-22T04:00:00,75.4,2,6,N/A,1979,6,3,Riverine,2016-10-20T04:00:00,0.0,4,1711,1598,no_label,[],6.71,found another HWM 30 yards away in parking lot. Did so to get  better RTK shots.,0.11,0.1,,22.981920000000002
690,34.3056,-79.05195,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,WGS84 (from Digital Map),Laura LaPolice,Laura LaPolice,NCCOL18749,seed line at 732 Lausey rd.,,,NC,Columbus County,,No,34.3056,-79.05195,17354,LUMBER RIVER,18749,135,5,2,SEED LINE ON GARAGE DOOR MARKED WITH BLACK SHARPIE,34.3056,-79.05195,2016-10-20T04:00:00,65.1,2,6,N/A,1686,4,3,Riverine,2016-10-20T04:00:00,0.0,4,1598,1598,no_label,[],2.42,LEVEL 3,0.16,0.1,,19.84248
691,34.59146,-78.98535,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Dominick Antolino,Marker,Phone/Car GPS,NAD83,Jonathan Musser,Jonathan Graham,NCROB18750,Southeastern Concrete Road fence post,,,NC,Robeson County,,No,34.59146,-78.98535,17355,Lumber River,18750,135,5,2,marker line on fence post @ Musselwhite Place - post has birdhouse on it,34.59146,-78.98535,2016-10-21T04:00:00,111.8,2,6,N/A,2140,4,3,Riverine,2016-10-20T04:00:00,0.0,2,1720,1588,no_label,[],1.9,,0.03,,,34.07664
692,35.353753,-78.006687,Matthew October 2016,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Marcie Cruz,Laura LaPolice,NCWAY18751,House on South John St,,,NC,Wayne County,,No,35.353753,-78.006687,17356,Neuse River,18751,135,2,1,"HWM is designated with a nail, pink flagging, and HWM tag.",35.353753,-78.006687,2016-10-22T04:00:00,72.6,2,6,N/A,1980,6,3,Riverine,2016-10-20T04:00:00,1.0,4,1711,1598,no_label,[],0.82,,0.11,0.03,,22.12848
693,35.364594,-78.001709,Matthew October 2016,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Marcie Cruz,Laura LaPolice,NCWAY18752,HWM located on banister in the backyard of the property.,,,NC,Wayne County,,No,35.364594,-78.001709,17357,Neuse River,18752,135,2,1,"Debris line on deck banister right side of steps. Marked with nail, hwm tag, and flagging.",35.364594,-78.001709,2016-10-22T04:00:00,72.4,2,6,N/A,1981,6,3,Riverine,2016-10-20T04:00:00,1.0,4,1711,1598,no_label,[],1.38,,0.11,0.03,,22.067520000000002
694,34.31375,-79.03653,Matthew October 2016,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Paint,Phone/Car GPS,WGS84 (from Digital Map),Laura LaPolice,Laura LaPolice,NCCOL18754,LIGHT POLL ON HWY 76,,,NC,Columbus County,,No,34.31375,-79.03653,17358,LUMBER RIVER,18754,135,1,2,"MUD LINE OF LIGHT POLL AT PLAQUE STATING FAIR BLUFF FEDERATED WOMEN'S CLUB"" ON HWY 76",34.31375,-79.03653,2016-10-20T04:00:00,67.1,2,6,N/A,1690,3,3,Riverine,2016-10-20T04:00:00,0.0,4,1598,1598,no_label,[],3.8,LEVEL 3,0.16,0.1,,20.45208
695,34.56641,-78.97699,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Stake,Phone/Car GPS,NAD83,Jonathan Musser,Jonathan Graham,NCROB18753,Mansion fence corner near Lumber River bridge on NC 72,,,NC,Robeson County,,No,34.56641,-78.97699,17359,Lumber River,18753,135,5,2,Stake near corner of white concrete fence on north side of Lumber River bridge - bridge is out,34.56641,-78.97699,2016-10-21T04:00:00,109.4,2,6,N/A,1975,7,3,Riverine,2016-10-20T04:00:00,0.0,2,1720,1588,no_label,[],0.65,,0.03,,,33.34512
696,33.41298,-79.13188,Matthew October 2016,Seed line,Good: +/- 0.10 ft,,,,Nail,Phone/Car GPS,NAD83,Courtney Huston,Courtney Huston,SCGEO18473,587 Myrtle Ave seed line in elevator shaft marked in red on door jam 1.22 from bottom of door,,,SC,Georgetown County,,No,33.41298,-79.13188,17360,Atlantic Ocean,18473,135,5,2,Post front left of front door of house.,33.41298,-79.13188,2016-10-20T04:00:00,7.4,,,N/A,,5,3,Coastal,2016-10-20T04:00:00,0.0,2,1752,1752,no_label,[],1.64,HWM was entered to replace originally flagged mark that was unable to be accessed.,0.1673,0.1,,2.25552
697,35.361699,-78.034373,Matthew October 2016,Debris,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Marcie Cruz,Laura LaPolice,NCWAY18755,Debris line on left side of staircase in backyard.,,,NC,Wayne County,,No,35.361699,-78.034373,17361,Neuse River,18755,135,2,1,"HWM designated with nail, hwm tag, and flagging.",35.361699,-78.034373,2016-10-22T04:00:00,75.8,2,6,Right,1982,6,3,Riverine,2016-10-20T04:00:00,1.0,4,1711,1598,no_label,[],5.69,,0.11,0.03,,23.10384
698,35.363591,-78.072718,Matthew October 2016,Mud,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Marcie Cruz,Laura LaPolice,NCWAY18756,1444 stevens mill rd. large pine right of mid driveway,,,NC,Wayne County,,No,35.363591,-78.072718,17362,neuse,18756,135,1,1,large pine mid driveway on the right,35.363591,-78.072718,2016-10-22T04:00:00,76.5,2,6,N/A,1983,6,3,Riverine,2016-10-20T04:00:00,0.0,4,1711,1598,no_label,[],2.77,,0.11,0.05,,23.3172
